day_of_year,hour,temperature,humidity,solar_radiation,pressure
316,1,15.0,78.4,0.0,980.608
316,2,14.680000000000001,79.4,0.0,980.6619999999999
316,3,14.12,79.6,0.0,980.926
316,4,14.26,77.4,9.8,981.35
316,5,15.34,75.0,154.8,981.6299999999999
316,6,19.64,59.6,339.2,982.0799999999999
316,7,22.48,43.8,515.0,982.324
316,8,23.64,41.8,586.6,981.8299999999999
316,9,25.26,35.0,709.6,981.152
316,10,26.04,32.2,540.4,980.568
316,11,26.419999999999998,30.4,551.8,980.192
316,12,26.380000000000003,30.2,331.6,980.1879999999999
316,13,25.860000000000003,33.0,197.0,980.1899999999999
316,14,24.5,40.6,51.2,980.374
316,15,22.72,45.8,0.0,980.716
316,16,21.22,50.8,0.0,981.2299999999999
316,17,19.3,55.4,0.0,981.566
316,18,17.880000000000003,58.2,0.0,981.8860000000001
316,19,17.119999999999997,61.6,0.0,981.8520000000001
316,20,16.080000000000002,63.4,0.0,981.854
316,21,15.24,65.2,0.0,981.7819999999999
316,22,14.6,66.6,0.0,981.574
316,23,15.059999999999999,63.6,0.0,981.5040000000001
317,0,15.319999999999999,63.6,0.0,981.1959999999999
317,1,15.02,64.0,0.0,981.05
317,2,14.919999999999998,66.2,0.0,980.97
317,3,15.280000000000001,65.2,0.0,981.1940000000001
317,4,14.86,65.8,11.6,981.4200000000001
317,5,16.880000000000003,62.2,126.0,981.784
317,6,20.6,55.0,341.6,981.994
317,7,23.4,47.4,507.8,982.146
317,8,24.54,42.6,608.0,981.686
317,9,25.76,38.8,633.8,981.176
317,10,26.24,38.4,568.2,980.626
317,11,26.32,38.4,456.8,980.256
317,12,26.339999999999996,38.2,343.2,980.042
317,13,25.619999999999997,42.4,169.0,980.0440000000001
317,14,23.84,51.4,39.0,980.314
317,15,22.119999999999997,58.4,0.0,980.766
317,16,21.060000000000002,63.8,0.0,981.18
317,17,19.560000000000002,68.4,0.0,981.51
317,18,18.66,71.4,0.0,981.7360000000001
317,19,18.0,73.8,0.0,981.768
317,20,17.56,74.2,0.0,981.6959999999999
317,21,16.720000000000002,75.6,0.0,981.342
317,22,17.16,75.4,0.0,981.1539999999999
317,23,16.02,84.2,0.0,981.1020000000001
318,0,15.540000000000001,88.2,0.0,980.734
318,1,15.319999999999999,89.6,0.2,980.5219999999999
318,2,15.74,91.0,0.0,980.4739999999999
318,3,15.579999999999998,89.8,0.0,980.6299999999999
318,4,15.319999999999999,89.6,7.8,981.01
318,5,16.4,82.2,125.6,981.3460000000001
318,6,19.22,73.0,324.8,981.5799999999999
318,7,21.0,62.4,418.6,981.7360000000001
318,8,22.32,55.2,561.8,981.326
318,9,22.96,53.2,684.6,980.576
318,10,23.9,50.0,574.6,979.7719999999999
318,11,24.48,45.8,495.0,979.266
318,12,24.46,46.6,415.4,979.216
318,13,23.619999999999997,50.4,183.0,979.378
318,14,22.22,57.8,38.8,979.6700000000001
318,15,20.2,66.4,0.0,979.954
318,16,19.02,68.0,0.0,980.3979999999999
318,17,17.64,72.6,0.0,980.7459999999999
318,18,17.580000000000002,74.8,0.0,980.9440000000001
318,19,17.14,76.8,0.0,980.948
318,20,16.6,77.6,0.0,981.016
318,21,16.16,77.8,0.0,980.7719999999999
318,22,16.1,79.6,0.0,980.592
318,23,15.919999999999998,81.0,0.0,980.426
319,0,16.080000000000002,80.4,0.0,980.222
319,1,15.74,79.0,0.0,980.234
319,2,15.7,79.0,0.0,980.028
319,3,15.36,79.4,0.0,980.24
319,4,15.179999999999998,79.2,10.2,980.5719999999999
319,5,16.0,78.6,125.6,980.868
319,6,18.56,69.6,311.2,981.1479999999999
319,7,20.0,64.4,401.6,981.374
319,8,21.2,58.0,540.8,981.092
319,9,22.160000000000004,52.2,655.4,980.484
319,10,22.82,49.0,613.4,979.856
319,11,23.22,47.4,488.4,979.476
319,12,23.419999999999998,46.2,377.2,979.3100000000001
319,13,22.84,50.2,212.8,979.378
319,14,21.9,55.0,39.6,979.5440000000001
319,15,20.1,62.8,0.0,979.8120000000001
319,16,18.8,71.0,0.0,980.2819999999999
319,17,17.479999999999997,77.2,0.0,980.6619999999999
319,18,16.34,80.2,0.0,980.85
319,19,15.3,82.8,0.0,980.8219999999999
319,20,14.419999999999998,84.0,0.0,980.926
319,21,14.3,86.4,0.0,980.906
319,22,14.3,87.0,0.0,980.738
319,23,13.580000000000002,87.2,0.0,980.656
320,0,13.1,87.8,0.0,980.402
320,1,13.0,89.0,0.0,980.394
320,2,12.6,88.6,0.0,980.448
320,3,12.8,89.6,0.0,980.57
320,4,12.8,90.0,7.4,980.976
320,5,14.059999999999999,87.2,139.4,981.394
320,6,17.48,76.6,342.4,981.698
320,7,19.94,65.0,507.2,981.8399999999999
320,8,21.28,56.0,622.2,981.568
320,9,22.14,52.2,611.0,981.1600000000001
320,10,23.0,49.0,655.4,980.574
320,11,23.54,45.4,506.6,980.174
320,12,23.82,44.2,442.6,980.0719999999999
320,13,23.259999999999998,45.0,212.6,980.2040000000001
320,14,21.98,52.8,46.0,980.524
320,15,20.16,66.2,0.0,981.01
320,16,18.72,73.2,0.0,981.5380000000001
320,17,17.4,76.2,0.0,981.884
320,18,16.4,79.6,0.0,982.156
320,19,15.5,80.6,0.0,982.1780000000001
320,20,14.62,85.0,0.0,982.1020000000001
320,21,13.680000000000001,86.2,0.0,982.052
320,22,13.219999999999999,87.0,0.0,981.9039999999999
320,23,13.14,88.6,0.0,981.844
321,0,12.540000000000001,88.4,0.0,981.618
321,1,11.9,89.8,0.0,981.6719999999999
321,2,12.14,89.0,0.0,981.674
321,3,11.48,89.4,0.0,982.0260000000001
321,4,11.48,88.6,9.4,982.436
321,5,13.559999999999999,87.4,146.2,982.8880000000001
321,6,17.96,75.4,313.4,983.176
321,7,20.3,64.6,464.2,983.4440000000001
321,8,21.84,55.4,622.0,983.1899999999999
321,9,22.919999999999998,48.6,673.4,982.7360000000001
321,10,23.52,45.2,641.6,982.094
321,11,24.18,42.4,548.8,981.7120000000001
321,12,24.160000000000004,43.4,392.2,981.518
321,13,23.64,47.4,178.8,981.494
321,14,22.3,52.4,44.4,981.652
321,15,20.14,63.4,0.0,982.0840000000001
321,16,18.64,71.4,0.0,982.68
321,17,16.92,76.4,0.0,982.9780000000001
321,18,15.4,79.4,0.0,983.0379999999999
321,19,14.180000000000001,83.6,0.0,983.0559999999999
321,20,13.24,86.2,0.0,982.958
321,21,12.76,88.8,0.0,982.8059999999999
321,22,12.22,90.2,0.0,982.576
321,23,11.58,90.0,0.0,982.476
322,0,11.86,92.4,0.0,982.2760000000001
322,1,11.16,92.6,0.0,982.0600000000001
322,2,10.52,92.0,0.0,981.9639999999999
322,3,10.2,92.2,0.0,982.1659999999999
322,4,10.64,92.2,16.8,982.45
322,5,12.620000000000001,88.6,143.8,982.64
322,6,17.580000000000002,73.0,338.3,982.7459999999999
322,7,20.9,59.6,505.2,982.7280000000001
322,8,22.66,50.8,611.6,982.2940000000001
322,9,23.56,45.0,658.2,981.7040000000001
322,10,24.240000000000002,42.4,660.8,980.9639999999999
322,11,24.66,39.8,529.2,980.518
322,12,24.580000000000002,39.8,387.6,980.142
322,13,24.02,42.4,227.8,980.048
322,14,22.22,51.6,30.0,980.21
322,15,20.560000000000002,57.6,0.0,980.4799999999999
322,16,19.04,64.0,0.0,980.858
322,17,18.32,65.4,0.0,981.0459999999999
322,18,17.240000000000002,68.4,0.0,981.1619999999999
322,19,16.080000000000002,72.0,0.0,981.1880000000001
322,20,16.0,72.4,0.0,981.082
322,21,15.059999999999999,73.2,0.0,980.808
322,22,14.680000000000001,74.2,0.0,980.6899999999999
322,23,14.4,75.6,0.0,980.424
323,0,15.040000000000001,73.2,0.0,980.156
323,1,15.26,76.0,0.0,979.926
323,2,15.3,75.6,0.0,979.7940000000001
323,3,15.48,72.4,0.0,979.8700000000001
323,4,14.84,72.6,13.6,980.184
323,5,16.380000000000003,67.6,148.2,980.436
323,6,18.880000000000003,60.6,337.4,980.75
323,7,20.740000000000002,56.6,444.4,980.8619999999999
323,8,21.660000000000004,52.0,575.4,980.53
323,9,22.580000000000002,49.2,681.6,979.842
323,10,23.16,46.0,568.2,979.184
323,11,23.0,46.8,442.4,978.9040000000001
323,12,22.48,48.2,325.2,978.906
323,13,22.119999999999997,47.6,176.0,978.906
323,14,20.919999999999998,51.6,36.6,979.182
323,15,18.64,57.6,0.0,979.732
323,16,17.0,65.6,0.0,980.3380000000001
323,17,16.080000000000002,67.6,0.0,980.7760000000001
323,18,15.76,70.2,0.0,980.902
323,19,15.76,69.0,0.0,981.006
323,20,16.3,66.8,0.0,981.008
323,21,15.580000000000002,67.2,0.0,980.858
323,22,15.02,68.6,0.0,980.8779999999999
323,23,15.38,68.6,0.0,980.7
324,0,14.959999999999999,69.4,0.0,980.384
324,1,14.319999999999999,70.2,0.0,980.2700000000001
324,2,13.860000000000003,72.0,0.0,980.316
324,3,13.26,74.2,0.0,980.358
324,4,15.24,67.4,13.0,980.4979999999999
324,5,16.44,65.2,138.0,980.9380000000001
324,6,18.639999999999997,58.0,341.6,981.146
324,7,19.6,55.8,398.2,981.266
324,8,21.0,50.4,509.8,981.0459999999999
324,9,22.04,48.0,633.8,980.568
324,10,22.740000000000002,45.4,649.8,979.984
324,11,23.18,44.4,528.4,979.3880000000001
324,12,23.54,42.8,388.4,979.2280000000001
324,13,22.919999999999998,43.8,147.6,979.3100000000001
324,14,21.080000000000002,48.8,33.6,979.46
324,15,18.96,55.4,0.0,979.8639999999999
324,16,17.5,59.6,0.0,980.378
324,17,16.4,65.2,0.0,980.6
324,18,15.319999999999999,67.2,0.0,980.7879999999999
324,19,15.64,67.6,0.0,980.798
324,20,15.36,68.6,0.0,980.9379999999999
324,21,15.36,68.2,0.0,980.958
324,22,16.04,65.4,0.0,980.7
324,23,16.18,65.6,0.0,980.6360000000001
325,0,15.38,66.4,0.0,980.668
325,1,15.959999999999999,63.8,0.0,980.5540000000001
325,2,15.62,64.6,0.0,980.54
325,3,15.9,65.6,0.0,980.7520000000001
325,4,15.6,66.6,11.6,981.182
325,5,16.52,66.2,133.2,981.634
325,6,18.9,59.0,294.4,982.04
325,7,20.7,54.6,460.8,982.258
325,8,22.119999999999997,50.6,602.0,982.0600000000001
325,9,23.28,44.8,657.0,981.552
325,10,24.08,42.2,530.8,980.96
325,11,24.52,39.6,494.0,980.5619999999999
325,12,24.82,38.6,410.8,980.494
325,13,24.18,37.6,174.2,980.5459999999999
325,14,22.76,41.6,36.4,980.8100000000001
325,15,20.78,48.4,0.0,981.3459999999999
325,16,18.66,55.4,0.0,981.818
325,17,16.9,61.2,0.0,982.122
325,18,15.88,65.4,0.0,982.3120000000001
325,19,15.040000000000001,67.0,0.0,982.406
325,20,15.02,70.0,0.0,982.472
325,21,14.3,69.2,0.0,982.4200000000001
325,22,14.48,70.6,0.0,982.2700000000001
325,23,14.560000000000002,67.8,0.0,982.144
326,0,13.680000000000001,70.6,0.0,982.086
326,1,14.539999999999997,67.0,0.0,982.0440000000001
326,2,14.24,68.0,0.0,982.008
326,3,14.62,65.0,0.0,982.234
326,4,14.180000000000001,67.0,9.4,982.516
326,5,15.919999999999998,62.8,122.8,982.876
326,6,18.92,57.2,280.2,983.2639999999999
326,7,21.18,51.2,417.6,983.458
326,8,22.6,46.6,533.6,983.0559999999999
326,9,23.46,41.2,591.6,982.434
326,10,24.16,38.4,572.2,981.798
326,11,24.9,35.6,556.2,981.492
326,12,25.06,34.8,313.4,981.488
326,13,24.28,38.2,187.2,981.5780000000001
326,14,22.68,44.4,49.2,981.914
326,15,20.8,49.0,0.0,982.3639999999999
326,16,19.28,56.2,0.0,982.86
326,17,17.72,59.2,0.0,983.042
326,18,16.880000000000003,61.0,0.0,983.04
326,19,16.0,64.0,0.0,983.074
326,20,15.84,64.0,0.0,983.0139999999999
326,21,15.5,65.6,0.0,982.7520000000001
326,22,14.38,68.2,0.0,982.6780000000001
326,23,14.280000000000001,68.6,0.0,982.5559999999999
327,0,13.680000000000001,69.4,0.0,982.384
327,1,13.5,71.8,0.0,982.2639999999999
327,2,13.16,70.6,0.0,982.098
327,3,13.02,71.0,0.0,982.258
327,4,12.66,71.4,8.8,982.574
327,5,14.280000000000001,68.6,144.0,982.902
327,6,18.6,55.8,332.4,983.146
327,7,21.839999999999996,40.2,498.2,983.18
327,8,23.4,37.0,603.4,982.838
327,9,24.4,34.0,652.0,982.2040000000001
327,10,25.380000000000003,31.4,630.6,981.316
327,11,25.939999999999998,29.2,543.6,980.676
327,12,26.060000000000002,29.0,396.2,980.3219999999999
327,13,25.5,31.0,204.6,980.3040000000001
327,14,23.880000000000003,35.4,41.8,980.314
327,15,21.1,47.0,0.0,980.606
327,16,18.98,58.2,0.0,980.9459999999999
327,17,17.5,63.2,0.0,981.2280000000001
327,18,16.3,67.6,0.0,981.2379999999999
327,19,15.680000000000001,69.6,0.0,981.042
327,20,14.9,72.2,0.0,980.9100000000001
327,21,14.059999999999999,73.6,0.0,980.594
327,22,14.440000000000001,69.4,0.0,980.3860000000001
327,23,14.8,69.6,0.0,980.24
328,0,14.86,70.2,0.0,980.092
328,1,14.86,68.8,0.0,979.798
328,2,14.62,69.0,0.0,979.5020000000001
328,3,14.48,69.4,0.0,979.594
328,4,13.64,70.6,8.6,979.97
328,5,15.34,67.2,129.4,980.2700000000001
328,6,18.86,57.4,321.2,980.4639999999999
328,7,21.46,48.0,432.6,980.402
328,8,23.22,41.0,622.2,980.034
328,9,24.080000000000002,38.6,566.6,979.368
328,10,24.880000000000003,34.2,568.8,978.6600000000001
328,11,25.14,32.2,473.0,978.0540000000001
328,12,24.880000000000003,31.6,304.6,977.82
328,13,24.16,37.2,191.0,977.93
328,14,22.380000000000003,52.4,33.6,978.15
328,15,20.44,62.0,0.0,978.5540000000001
328,16,18.82,67.8,0.0,978.9380000000001
328,17,17.16,73.4,0.0,979.1899999999999
328,18,15.52,76.2,0.0,979.244
328,19,15.2,78.6,0.0,979.152
328,20,14.88,80.8,0.0,979.0219999999999
328,21,14.52,81.4,0.0,978.8619999999999
328,22,14.8,81.4,0.0,978.692
328,23,14.86,82.2,0.0,978.6899999999999
329,0,14.8,79.4,0.0,978.512
329,1,14.2,81.0,0.0,978.484
329,2,14.76,81.0,0.0,978.26
329,3,15.180000000000001,78.6,0.0,978.5319999999999
329,4,15.080000000000002,78.6,12.6,978.8979999999999
329,5,15.459999999999999,79.6,115.4,979.358
329,6,17.240000000000002,72.2,285.0,979.5600000000001
329,7,19.18,64.6,408.4,979.668
329,8,20.64,57.4,496.4,979.326
329,9,21.54,53.2,474.8,978.866
329,10,21.32,55.6,383.6,978.488
329,11,21.18,54.4,309.0,978.2459999999999
329,12,21.14,51.0,249.0,978.202
329,13,21.04,49.2,138.8,978.332
329,14,19.86,54.8,27.0,978.642
329,15,18.2,63.2,0.0,978.926
329,16,17.28,66.6,0.0,979.318
329,17,16.46,72.6,0.0,979.57
329,18,15.679999999999998,75.4,0.0,979.768
329,19,14.98,74.8,0.0,979.9979999999999
329,20,14.48,75.2,0.0,980.1020000000001
329,21,14.2,75.6,0.0,979.9459999999999
329,22,13.66,77.6,0.0,979.8299999999999
329,23,13.580000000000002,78.4,0.0,979.9460000000001
330,0,13.080000000000002,81.6,0.0,980.168
330,1,12.28,82.2,0.0,980.408
330,2,11.84,83.4,0.0,980.4379999999999
330,3,11.7,84.4,0.0,980.9200000000001
330,4,11.36,85.4,6.6,981.354
330,5,13.080000000000002,81.0,122.8,981.6780000000001
330,6,15.62,72.4,279.8,982.1719999999999
330,7,17.66,63.0,413.0,982.466
330,8,18.54,54.0,505.8,982.266
330,9,19.36,48.8,527.8,981.6940000000001
330,10,19.1,51.75,423.25,980.665
330,11,20.0,48.0,427.2,980.854
330,12,20.46,45.2,376.0,980.698
330,13,20.32,41.0,204.4,980.716
330,14,19.18,50.8,56.6,980.856
330,15,17.34,58.4,0.0,981.0959999999999
330,16,16.119999999999997,64.6,0.0,981.548
330,17,14.780000000000001,70.4,0.0,981.774
330,18,13.2,74.8,0.0,982.0799999999999
330,19,12.88,75.6,0.0,982.024
330,20,11.78,76.6,0.0,982.074
330,21,11.18,77.0,0.0,981.952
330,22,10.74,79.6,0.0,981.792
330,23,11.059999999999999,78.8,0.0,981.7379999999999
331,0,10.559999999999999,78.8,0.0,981.6020000000001
331,1,10.1,82.2,0.0,981.4860000000001
331,2,10.120000000000001,83.2,0.0,981.3299999999999
331,3,10.72,82.8,0.0,981.36
331,4,10.02,84.2,2.6,981.608
331,5,11.540000000000001,80.2,75.0,981.924
331,6,14.719999999999999,67.2,262.2,982.2880000000001
331,7,16.84,60.8,374.0,982.832
331,8,18.4,54.6,489.4,982.5
331,9,19.84,47.2,605.2,981.766
331,10,20.880000000000003,45.2,498.6,981.024
331,11,21.2,43.2,358.0,980.5840000000001
331,12,21.5,42.0,292.6,980.5880000000001
331,13,21.24,44.8,210.2,980.818
331,14,20.060000000000002,51.8,66.8,981.126
331,15,17.580000000000002,59.2,0.0,981.3520000000001
331,16,16.04,66.0,0.0,981.8120000000001
331,17,14.34,72.2,0.0,982.28
331,18,12.919999999999998,77.0,0.0,982.2700000000001
331,19,12.54,78.6,0.0,982.338
331,20,12.2,78.0,0.0,982.396
331,21,11.8,79.4,0.0,982.132
331,22,10.940000000000001,79.8,0.0,981.882
331,23,11.88,78.0,0.2,981.784
332,0,10.540000000000001,80.8,0.0,981.618
332,1,10.4,80.8,0.0,981.634
332,2,10.459999999999999,78.4,0.0,981.644
332,3,10.6,77.8,0.0,981.738
332,4,9.78,79.6,0.6,982.1139999999999
332,5,11.7,72.4,73.8,982.452
332,6,15.86,59.6,232.8,982.708
332,7,18.72,48.8,358.4,982.8520000000001
332,8,20.4,41.4,494.2,982.414
332,9,21.82,37.4,606.6,981.934
332,10,22.759999999999998,36.6,518.2,981.4440000000001
332,11,22.99,35.3,439.2,981.24
332,12,23.02,34.2,365.0,981.006
332,13,22.44,36.6,185.2,981.1
332,14,21.34,38.4,43.4,981.198
332,15,19.22,51.4,0.0,981.542
332,16,17.34,58.6,0.0,981.85
332,17,16.619999999999997,62.0,0.0,981.9860000000001
332,18,15.540000000000001,65.4,0.0,982.086
332,19,14.48,67.6,0.0,982.066
332,20,13.780000000000001,72.4,0.0,982.064
332,21,13.5,72.4,0.0,982.04
332,22,13.36,71.2,0.0,981.6200000000001
332,23,12.620000000000001,74.8,0.0,981.6380000000001
333,0,12.28,74.6,0.0,981.436
333,1,11.559999999999999,78.0,0.0,981.412
333,2,11.2,77.0,0.0,981.39
333,3,10.98,77.2,0.0,981.6139999999999
333,4,11.34,75.0,0.4,981.7760000000001
333,5,11.98,73.6,47.0,982.1299999999999
333,6,15.6,62.4,240.8,982.26
333,7,19.119999999999997,48.4,383.4,982.6940000000001
333,8,21.4,41.8,553.8,982.482
333,9,22.4,38.4,564.6,981.8340000000001
333,10,22.78,36.8,577.0,981.0
333,11,23.5,35.4,520.6,980.5319999999999
333,12,23.68,34.8,379.0,980.4280000000001
333,13,23.4,34.8,220.0,980.452
333,14,22.3,38.2,50.4,980.6119999999999
333,15,19.759999999999998,46.8,0.0,980.932
333,16,17.78,55.6,0.0,981.392
333,17,15.919999999999998,63.2,0.0,981.684
333,18,14.48,66.6,0.0,981.8299999999999
333,19,14.059999999999999,70.2,0.0,981.814
333,20,14.059999999999999,68.8,0.2,981.82
333,21,13.7,71.6,0.0,981.658
333,22,13.34,70.6,0.0,981.458
333,23,13.24,71.0,0.0,981.382
334,0,12.9,71.0,0.0,981.174
334,1,12.66,72.0,0.0,981.064
334,2,12.48,70.6,0.0,981.1659999999999
334,3,12.1,72.2,0.0,981.3280000000001
334,4,11.84,71.8,1.8,981.6880000000001
334,5,12.8,71.6,82.2,982.1380000000001
334,6,16.5,62.4,247.2,982.618
334,7,19.46,55.2,432.2,982.8960000000001
334,8,20.880000000000003,53.0,561.4,982.588
334,9,22.1,48.6,606.0,982.1479999999999
334,10,22.36,46.8,506.2,981.618
334,11,22.9,44.0,483.8,981.3299999999999
334,12,23.0,42.8,405.2,981.318
334,13,22.82,43.0,220.4,981.558
334,14,21.439999999999998,47.4,54.0,981.802
334,15,18.86,57.2,0.0,982.258
334,16,16.8,64.0,0.0,982.942
334,17,15.580000000000002,72.4,0.0,983.392
334,18,14.02,77.6,0.0,983.5780000000001
334,19,13.02,81.8,0.0,983.542
334,20,12.02,84.4,0.0,983.5559999999999
334,21,12.0,86.0,0.0,983.53
334,22,12.325,87.25,0.0,983.4100000000001
334,23,12.325000000000001,89.0,0.0,983.455
335,0,11.75,89.5,0.0,983.4025
335,1,11.45,89.0,0.0,983.3075
335,2,10.6,90.0,0.0,983.355
335,3,10.2,90.0,0.0,983.4125
335,4,10.125,90.5,1.0,983.755
335,5,11.025,90.75,104.5,984.02
335,6,15.1,80.5,296.25,984.2625
335,7,18.125,60.75,410.0,984.48
335,8,19.275,52.75,539.25,984.1225
335,9,20.275,48.75,572.75,983.595
335,10,20.95,45.5,584.5,982.965
335,11,21.45,42.75,492.75,982.525
335,12,21.275,44.75,375.0,982.4325
335,13,21.05,43.25,200.0,982.4375
335,14,20.05,47.0,45.25,982.6125
335,15,17.6,59.75,0.0,983.0175
335,16,16.025,67.0,0.0,983.4425
335,17,14.225,75.0,0.0,983.7475
335,18,13.0,78.5,0.0,983.9625
335,19,11.725,81.0,0.0,983.9749999999999
335,20,11.3,84.25,0.0,983.9625
335,21,10.6,85.0,0.0,983.865
335,22,10.325,87.75,0.0,983.7175
335,23,9.875,87.0,0.0,983.615
336,0,9.4,88.5,0.0,983.455
336,1,9.2,88.75,0.0,983.345
336,2,8.95,88.75,0.0,983.2325000000001
336,3,8.55,90.5,0.0,983.3275
336,4,8.5,89.75,1.0,983.5025
336,5,9.525,87.75,103.375,983.94
336,6,13.774999999999999,75.75,261.75,984.2225
336,7,16.75,62.5,464.0,984.4124999999999
336,8,18.425,56.5,576.5,984.2975
336,9,19.825,49.75,634.75,983.6675
336,10,20.45,42.75,634.5,982.925
336,11,21.099999999999998,42.0,552.5,982.4125
336,12,21.2,40.75,447.5,982.3225
336,13,20.975,44.25,240.25,982.435
336,14,19.525,52.25,40.75,982.6675
336,15,17.675,59.0,0.0,982.945
336,16,15.675,67.75,0.0,983.3875
336,17,13.8,74.25,0.0,983.5575
336,18,11.85,79.75,0.0,983.7275
336,19,10.35,82.75,0.0,983.745
336,20,9.975,87.75,0.0,983.8225
336,21,9.4,87.25,0.0,983.4975
336,22,8.8,88.75,0.0,983.0825
336,23,8.475,90.25,0.0,982.87
337,0,8.225,89.5,0.0,982.5975000000001
337,1,7.35,90.25,0.0,982.56
337,2,7.675,88.75,0.0,982.4
337,3,7.3,89.0,0.0,982.4275
337,4,6.925000000000001,90.25,1.5,982.7875
337,5,7.7,87.75,84.25,982.9125
337,6,12.05,74.0,259.5,983.2125
337,7,17.475,52.5,423.0,983.26
337,8,20.225,39.5,553.0,982.715
337,9,21.625,36.5,618.0,981.98
337,10,22.65,33.75,626.5,981.3199999999999
337,11,23.325,32.0,550.5,980.7275
337,12,23.45,32.25,411.25,980.4125
337,13,22.925,35.25,190.0,980.47
337,14,21.25,43.75,43.0,980.615
337,15,18.825,54.5,0.0,980.945
337,16,16.675,63.5,0.0,981.4449999999999
337,17,14.625,67.75,0.0,981.68
337,18,12.9,72.25,0.0,981.7875
337,19,12.525,74.0,0.0,981.6325
337,20,12.850000000000001,73.5,0.0,981.5725
337,21,12.05,73.5,0.0,981.46
337,22,11.475,74.5,0.0,981.2
337,23,11.35,74.5,0.0,981.0375
338,0,10.75,76.0,0.0,980.875
338,1,10.3,76.5,0.0,980.6825
338,2,10.125,77.25,0.0,980.4775
338,3,9.524999999999999,77.25,0.0,980.66
338,4,9.4,78.25,0.75,981.0525
338,5,9.65,78.5,80.5,981.5225
338,6,14.45,67.75,279.25,981.6175000000001
338,7,18.9,51.75,430.75,981.62
338,8,20.75,45.75,521.0,981.415
338,9,22.05,42.75,596.25,980.89
338,10,22.675,40.0,573.75,980.3025
338,11,23.2,38.0,524.25,979.875
338,12,23.35,37.25,358.5,979.665
338,13,23.375,37.75,195.0,979.7049999999999
338,14,21.8,43.5,42.5,979.825
338,15,19.125,56.0,0.0,980.09
338,16,16.725,66.75,0.0,980.565
338,17,14.924999999999999,68.25,0.0,980.8075
338,18,13.4,70.5,0.0,980.985
338,19,12.8,75.5,0.0,980.9325
338,20,12.375,76.25,0.0,980.935
338,21,13.075000000000001,75.25,0.0,980.6525
338,22,12.125,81.25,0.0,980.2524999999999
338,23,11.75,81.75,0.0,980.165
339,0,10.95,84.0,0.0,979.9025
339,1,10.65,85.0,0.0,979.785
339,2,10.8,83.5,0.0,979.65
339,3,11.025,84.5,0.0,979.865
339,4,10.775,85.25,0.5,980.2175
339,5,11.85,85.75,59.0,980.48
339,6,14.425,80.25,213.5,980.9025
339,7,17.8,64.75,412.0,981.0925
339,8,19.275,56.25,502.25,980.8575000000001
339,9,19.85,53.25,521.75,980.5575
339,10,20.3,50.75,444.25,979.9725
339,11,20.425,52.75,377.5,979.9375
339,12,20.0,56.25,241.25,979.8575
339,13,19.575,55.0,144.5,980.36
339,14,18.9,57.75,36.5,980.4925000000001
339,15,17.3,63.5,0.0,980.95
339,16,15.775,68.25,0.0,981.6475
339,17,14.399999999999999,72.75,0.0,982.0550000000001
339,18,13.375,77.25,0.0,982.13
339,19,12.425,78.75,0.0,982.275
339,20,11.4,82.5,0.0,982.185
339,21,11.2,83.0,0.0,982.365
339,22,10.6,85.75,0.0,982.155
339,23,10.65,85.25,0.0,982.1225
340,0,11.15,83.75,0.0,982.095
340,1,10.425,87.0,0.0,982.0550000000001
340,2,10.049999999999999,88.0,0.0,981.9725
340,3,9.825,89.0,0.0,982.22
340,4,9.55,89.5,0.75,982.6275
340,5,9.875,88.75,62.25,982.9125
340,6,14.15,77.75,266.5,983.2325
340,7,17.0,61.0,446.6666666666667,984.3566666666667
340,8,18.8,53.333333333333336,583.0,984.14
340,9,19.966666666666665,48.333333333333336,610.0,983.6
340,10,20.133333333333333,47.333333333333336,500.3333333333333,982.7566666666667
340,11,20.733333333333334,41.666666666666664,511.0,982.0966666666667
340,12,21.166666666666668,38.666666666666664,345.3333333333333,981.9699999999999
340,13,21.0,38.666666666666664,198.33333333333334,981.9333333333334
340,14,19.8,44.333333333333336,64.0,981.9699999999999
340,15,17.900000000000002,57.0,0.0,982.2199999999999
340,16,15.866666666666667,66.66666666666667,0.0,982.7166666666667
340,17,14.533333333333333,72.33333333333333,0.0,982.8933333333334
340,18,12.933333333333332,74.66666666666667,0.0,982.8933333333333
340,19,12.366666666666667,75.0,0.0,982.6466666666666
340,20,11.666666666666666,78.0,0.0,982.7333333333332
340,21,11.200000000000001,78.0,0.0,982.4766666666666
340,22,12.533333333333333,66.33333333333333,0.0,981.9833333333332
340,23,14.5,60.333333333333336,0.0,981.3833333333333
341,0,13.700000000000001,60.0,0.0,981.3166666666666
341,1,13.766666666666666,59.666666666666664,0.0,981.1433333333334
341,2,13.733333333333334,60.333333333333336,0.0,981.1266666666667
341,3,14.0,59.666666666666664,0.0,981.1199999999999
341,4,14.133333333333333,60.333333333333336,1.0,981.1199999999999
341,5,14.533333333333333,60.333333333333336,62.0,981.2866666666667
341,6,16.8,55.0,220.0,981.5733333333333
341,7,18.5,47.666666666666664,357.3333333333333,981.6033333333334
341,8,19.866666666666664,43.333333333333336,479.3333333333333,981.5666666666666
341,9,21.25,42.25,585.25,981.3175
341,10,21.7,39.75,554.25,980.5925
341,11,21.75,38.5,375.75,979.9075
341,12,21.5,37.75,328.5,979.865
341,13,21.35,38.25,147.75,979.8675000000001
341,14,19.925,43.75,22.0,979.9649999999999
341,15,17.95,53.5,0.0,980.1675
